[nb-items] 35
[nb-objectives] 6
[nb-pareto] 5332
[nb-lorenz] 29
[runtime] 639.4042119979858
[format] f1 f2 f3 f4 f5 f6 isLorenzND
[vector] 10889 12222 9807 15858 10722 9846 False
[vector] 10914 10767 10116 12493 11841 11264 False
[vector] 11577 12965 10831 15279 10729 10772 False
[vector] 13120 11909 10982 14159 10658 10983 False
[vector] 11325 10880 9641 12661 9831 13056 False
[vector] 10479 10684 10345 13481 11927 10962 False
[vector] 11553 13131 11535 14960 10246 11521 False
[vector] 10896 11050 13062 11347 9917 9651 False
[vector] 10934 12860 11682 13679 11156 11426 False
[vector] 13268 12413 10911 15220 9597 10560 False
[vector] 11097 11047 10818 13803 11559 10950 False
[vector] 12143 12936 10877 14481 10727 12719 False
[vector] 11109 12873 10359 13722 11341 9593 False
[vector] 10394 11898 9959 13969 11332 12060 False
[vector] 13004 12362 10913 15257 10549 10636 False
[vector] 13240 12660 10813 14726 10800 11324 False
[vector] 10954 12332 9784 13495 11691 10615 False
[vector] 13777 11365 10488 13497 10385 9571 False
[vector] 10088 12502 11993 13241 11413 10335 False
[vector] 11853 13803 11593 14477 10407 11298 False
[vector] 11251 10068 10843 13031 12081 8800 False
[vector] 12162 12473 10103 14867 9891 12392 False
[vector] 12109 10661 10351 13175 11852 10610 False
[vector] 12175 12670 12240 13325 10796 11066 False
[vector] 13548 12045 10632 15030 10088 11096 False
[vector] 10755 12204 11424 13493 11097 11794 False
[vector] 12178 13956 10690 14709 9532 11172 False
[vector] 12584 13036 11693 14058 10035 11171 False
[vector] 11250 12574 12249 13739 10705 11078 False
[vector] 12118 12438 10074 15285 10993 10220 False
[vector] 12558 13088 11686 14312 10650 10719 False
[vector] 9921 11651 11137 13175 11835 10648 False
[vector] 12686 13873 11056 13867 9299 11440 False
[vector] 11339 11484 10937 14376 11976 9655 False
[vector] 10920 12538 11169 13933 11240 11645 False
[vector] 10700 11815 10887 12893 11394 12429 False
[vector] 12311 12120 12259 13989 11069 11101 False
[vector] 13857 11858 11419 13696 8642 9193 False
[vector] 12486 12711 11681 14192 10396 11815 False
[vector] 11923 11988 11727 14137 10434 11749 False
[vector] 11076 12704 9831 13531 10640 12725 False
[vector] 11561 11715 9715 14918 11566 10165 False
[vector] 11468 13896 10869 14408 10161 11974 False
[vector] 11848 13454 11187 14045 10458 11916 False
[vector] 10002 11519 11134 12594 11873 11238 False
[vector] 14034 12798 9648 14472 9773 10950 False
[vector] 13468 13361 10321 14297 8728 11017 False
[vector] 12029 12992 10844 13812 9029 12438 False
[vector] 13542 12281 11727 13256 8658 10168 False
[vector] 11125 12682 9770 13692 11100 11950 False
[vector] 11982 12765 9228 13632 10086 12847 False
[vector] 12203 12824 11380 15146 10509 10941 False
[vector] 10676 13260 10398 14511 10890 11436 False
[vector] 11366 13042 10909 14236 10855 11757 False
[vector] 12164 12247 10238 14481 10498 12691 False
[vector] 12320 13011 9635 15429 10573 11383 False
[vector] 9545 11020 8996 12320 10940 13007 False
[vector] 12829 13615 10080 14216 9864 11209 False
[vector] 11257 12170 12080 14366 11304 10479 False
[vector] 10126 10379 9406 12552 10472 13254 False
[vector] 10977 12306 12708 12306 10791 10434 False
[vector] 10676 12008 8800 14033 10738 12945 False
[vector] 13322 13156 10389 14934 9108 11218 False
[vector] 12065 12515 10264 13940 11386 10402 False
[vector] 11062 11899 12671 13722 11108 11070 False
[vector] 11690 12263 9659 14270 9226 13024 False
[vector] 11442 12765 10303 14160 11581 10843 False
[vector] 11419 11196 10237 13532 11862 10559 False
[vector] 12986 13628 10420 14733 8962 10926 False
[vector] 11957 13559 9883 14165 10733 10782 False
[vector] 11663 12148 12398 14001 11266 10819 False
[vector] 13429 11660 11862 14152 9981 9673 False
[vector] 12161 13928 10681 13942 9925 11510 False
[vector] 11301 12475 10652 12995 11553 10616 False
[vector] 11406 13363 10313 14827 10722 11819 False
[vector] 11102 11749 9883 13479 10951 12717 False
[vector] 11707 12244 12355 13539 10185 11196 False
[vector] 10972 11105 11349 13479 11762 10541 False
[vector] 11934 12979 10187 15182 10527 11518 False
[vector] 14695 11713 9714 12491 8157 8362 False
[vector] 12487 12031 11169 13849 11289 11007 False
[vector] 11822 11632 9821 14244 11588 10986 False
[vector] 11314 12877 10126 14728 10848 11860 False
[vector] 14129 12790 10290 13880 8162 9566 False
[vector] 11059 12807 11212 13469 11128 11930 False
[vector] 12461 11698 11964 13107 10965 10247 False
[vector] 13075 12162 10487 14587 10119 11573 False
[vector] 10449 11204 10015 11815 11753 11835 False
[vector] 12485 11870 10937 14040 10926 12307 False
[vector] 10332 11591 10362 13947 11864 9794 False
[vector] 11684 12435 9699 13811 11523 10998 False
[vector] 10900 12583 11487 13982 11248 11483 False
[vector] 11860 13512 10923 14374 10678 11725 False
[vector] 12844 12604 11368 14998 9616 11970 False
[vector] 12835 12241 10821 15395 10167 11763 False
[vector] 12483 11355 11381 13743 11426 9747 False
[vector] 10830 13593 11257 13973 11008 12349 False
[vector] 12012 13596 9613 14918 9325 12196 False
[vector] 11963 10983 11574 12629 11500 10587 False
[vector] 11913 12995 10680 14472 11165 11173 False
[vector] 12212 12274 10332 14402 11080 11237 False
[vector] 13138 12573 10677 14897 10655 9655 False
[vector] 12803 12820 10252 13385 8704 12504 False
[vector] 10950 13445 9525 14376 9440 12760 False
[vector] 10875 12325 10795 14244 11653 10859 False
[vector] 10609 12736 10394 14338 11533 10120 False
[vector] 11988 11896 11549 14440 11141 10471 False
[vector] 13307 12038 10363 14917 10333 10665 False
[vector] 12732 12672 11604 14520 10308 11680 False
[vector] 12021 11977 12336 14267 10521 10747 False
[vector] 13895 12492 8744 13067 8275 11350 False
[vector] 12809 12460 10595 14883 10840 10261 False
[vector] 11898 11950 12068 14218 10411 11508 False
[vector] 11632 13156 11435 13978 10677 12617 False
[vector] 11841 12129 11626 13341 9994 12262 False
[vector] 9991 12157 11771 12662 11605 10671 False
[vector] 12827 13443 11653 14851 9532 10934 False
[vector] 12843 12776 10014 15088 10601 10449 False
[vector] 10187 13027 12023 13407 11288 10957 False
[vector] 12569 10923 10478 13656 11246 11677 False
[vector] 11031 13428 10030 15447 10236 11012 False
[vector] 10466 12058 11671 13373 10844 12200 False
[vector] 12814 11983 11019 14054 10741 11701 False
[vector] 12903 12186 11944 14150 10869 10666 False
[vector] 10711 11206 9634 13337 12053 10289 False
[vector] 11555 13137 10061 14721 11146 9802 False
[vector] 12580 13530 11119 13990 10304 11027 False
[vector] 11407 12118 10235 14319 11508 11020 False
[vector] 11569 12040 11205 12808 11068 11995 False
[vector] 12122 12835 9193 13336 9022 13061 False
[vector] 13207 12352 11668 14522 10531 10222 False
[vector] 11350 13576 10576 12874 9408 12618 False
[vector] 11090 11782 9803 14159 11964 10650 False
[vector] 12094 13283 11425 14023 9661 12197 False
[vector] 12230 13379 11563 14844 10600 11958 False
[vector] 10486 12644 9597 13680 9780 13001 False
[vector] 11339 13720 10561 14344 10664 11387 False
[vector] 11557 13560 10250 14566 11159 11409 False
[vector] 12571 12150 11853 15531 9726 10096 False
[vector] 11516 13364 12584 13178 10473 11143 False
[vector] 12473 11762 12349 12058 10379 9180 False
[vector] 11923 13058 10676 15374 10773 10956 False
[vector] 11470 13271 11347 14883 10722 11125 False
[vector] 11519 11138 8885 13880 9978 13098 False
[vector] 10624 11419 11023 13581 11542 12131 False
[vector] 10722 11851 9257 13940 11083 12413 False
[vector] 13499 10677 11101 13812 10522 9218 False
[vector] 13264 12054 9776 14187 9960 11619 False
[vector] 12994 11835 11501 14132 10134 10940 False
[vector] 12924 13293 10089 14550 9150 12442 False
[vector] 10928 13570 8982 13246 9013 12924 False
[vector] 10793 10722 9629 12739 10098 13145 False
[vector] 13159 13333 10501 15070 9308 11745 False
[vector] 11934 13033 10154 13604 11054 10848 False
[vector] 11753 13013 10305 14392 11139 10891 False
[vector] 10637 12569 11629 12571 11145 12079 False
[vector] 10542 13418 11754 13618 11025 11455 False
[vector] 10961 12484 10165 15069 11587 9454 False
[vector] 12498 10762 11448 13618 11479 10220 False
[vector] 12525 11091 9908 13786 11360 10355 False
[vector] 12105 13019 11331 14851 10368 11135 False
[vector] 11898 11338 12756 13407 9594 9495 False
[vector] 10903 12727 9912 14327 11294 11212 False
[vector] 12102 11599 10963 14316 11462 10130 False
[vector] 10594 11852 10330 14282 11692 10815 False
[vector] 11686 11726 10834 14319 11485 9249 False
[vector] 10917 13130 11938 13723 11120 11340 False
[vector] 12873 12585 10406 14553 10436 11549 False
[vector] 11354 11511 9482 14848 11548 10331 False
[vector] 12199 12018 11541 14995 10348 11663 False
[vector] 11361 12005 11268 13253 11481 11561 False
[vector] 11633 13616 10592 15059 10266 11417 False
[vector] 12710 10974 9285 13666 11340 10053 False
[vector] 13535 12401 9536 14220 10180 11138 False
[vector] 12176 11466 12680 13344 10153 10057 False
[vector] 10907 11987 11503 13894 11463 10983 False
[vector] 11087 11903 8826 14469 9725 12852 False
[vector] 12621 12876 11330 13874 9655 12152 False
[vector] 12917 12320 10220 14970 10784 10371 False
[vector] 12691 12758 11238 14446 10579 10339 False
[vector] 10710 12967 9746 13467 10882 12825 False
[vector] 10951 12831 11704 13175 11096 11497 False
[vector] 11188 11734 11672 13460 11636 11239 False
[vector] 10541 12577 11010 13466 11555 11947 False
[vector] 13565 13247 11253 14088 9391 10918 False
[vector] 11734 12283 9776 14264 11393 11302 False
[vector] 10122 11696 11151 13367 12142 10542 False
[vector] 10562 12591 12684 12081 10573 11309 False
[vector] 13260 11182 10308 13435 11137 10089 False
[vector] 10501 12009 11185 14259 11501 10643 False
[vector] 12410 13141 10235 15257 10588 10323 False
[vector] 12247 12203 11302 14187 10875 11796 False
[vector] 11464 11609 8615 13039 9372 13303 False
[vector] 10500 10978 12076 13031 11596 9894 False
[vector] 10981 10780 10464 13510 11905 10318 False
[vector] 12807 12353 12035 14923 10957 10849 False
[vector] 12873 13876 10305 12837 9221 11207 False
[vector] 13132 12161 11694 14379 10450 9960 False
[vector] 11572 11741 10774 14139 11561 10812 False
[vector] 11531 12166 12884 12745 9948 10213 False
[vector] 10573 12610 10863 14177 11104 11931 False
[vector] 11241 13024 9770 14042 9419 12861 False
[vector] 11054 10655 10423 13563 12163 9607 False
[vector] 11720 12162 12496 13887 10176 11372 False
[vector] 11413 11593 9811 13505 11632 10961 False
[vector] 12254 13386 11797 13585 9900 11714 False
[vector] 10748 11980 10769 12787 11286 12214 False
[vector] 10180 11966 11954 12729 11391 11258 False
[vector] 12165 13815 11095 13765 10086 11902 False
[vector] 10946 12290 11244 13028 11263 12436 False
[vector] 13076 13031 10799 14512 9337 12007 False
[vector] 12292 13305 12271 12960 9702 11302 False
[vector] 12980 12887 10427 14454 10458 10783 False
[vector] 13838 11022 9391 13114 10329 10416 False
[vector] 11994 13132 9964 14591 10810 11939 False
[vector] 11534 13306 11728 14172 10719 11325 False
[vector] 10788 11882 10109 13881 11780 11620 False
[vector] 11932 13508 11913 13327 9882 11914 False
[vector] 12451 13672 10019 14432 9130 11670 False
[vector] 10367 11555 11777 13561 11637 9174 False
[vector] 12382 13560 10603 14461 9978 11990 False
[vector] 12420 12316 11016 13986 11104 10515 False
[vector] 11209 11694 12233 12144 11158 11157 False
[vector] 14075 11698 11108 13918 9137 9215 False
[vector] 10607 12415 11644 13621 10928 12051 False
[vector] 10694 11610 9699 12384 10408 13017 False
[vector] 11594 11173 10126 14151 12178 10458 False
[vector] 10766 11705 11861 12324 11602 10462 False
[vector] 11766 13367 11199 13618 10783 11636 False
[vector] 11759 13237 12317 13534 10037 11592 False
[vector] 11563 13243 11901 14022 10932 11366 False
[vector] 12947 13760 10682 14535 9142 10407 False
[vector] 10490 12474 10243 13277 9828 12858 False
[vector] 11480 12277 10813 14651 11583 9889 False
[vector] 12533 12131 11346 13933 11138 10610 False
[vector] 13012 12861 10209 14313 9551 11922 False
[vector] 13014 12800 9897 14458 10594 10528 False
[vector] 14183 12437 10211 14176 8559 9518 False
[vector] 10558 12967 10676 14686 10813 11958 False
[vector] 13645 12934 10076 14880 9285 10849 False
[vector] 13658 12629 9722 14302 9646 11710 False
[vector] 12239 12251 10600 14522 10473 12101 False
[vector] 11600 11595 12036 14408 10807 10721 False
[vector] 13180 12909 11323 15148 10127 10617 False
[vector] 12180 12298 11651 14585 10830 11007 False
[vector] 11574 10768 9963 12476 11746 11101 False
[vector] 11231 11999 9250 14189 11639 11098 False
[vector] 12811 12046 11114 15568 9061 9952 False
[vector] 10831 13144 10994 13425 11279 11456 False
[vector] 9914 11003 10521 12069 11156 12530 False
[vector] 11661 12908 12122 13839 10509 10643 False
[vector] 12470 13275 10824 14881 9935 11814 False
[vector] 10647 10583 9185 12999 11950 11186 False
[vector] 9949 11456 12220 12735 11598 10054 False
[vector] 12088 13350 12399 13548 9852 10986 False
[vector] 9309 11133 10727 11912 11816 11708 False
[vector] 11206 12518 8771 14664 10534 12636 False
[vector] 11757 12257 12700 13075 10493 11121 False
[vector] 13444 10883 10189 12967 10930 10163 False
[vector] 12545 13313 11068 14691 10091 11663 False
[vector] 13114 11716 9747 13924 10938 11306 False
[vector] 12460 12135 11007 14163 11225 9600 False
[vector] 11293 13072 11415 14458 10750 11741 False
[vector] 11116 11585 11113 13091 9533 12636 False
[vector] 10890 11732 10862 14119 11706 11332 False
[vector] 11051 11773 10766 14455 11942 9615 False
[vector] 11556 14072 12145 13007 9579 11065 False
[vector] 12369 12713 11516 15407 9909 10379 False
[vector] 11359 11953 10353 14425 11616 11235 False
[vector] 9415 10991 10954 13338 12187 10301 False
[vector] 13276 12015 10093 15252 9990 10557 False
[vector] 10213 11836 10693 12832 11958 10763 False
[vector] 12886 12643 10992 14708 9914 11564 False
[vector] 12641 12062 10025 15388 10447 10923 False
[vector] 11057 11919 11356 13560 11646 10722 False
[vector] 10995 11976 10645 13133 11798 10766 False
[vector] 11533 11913 12987 12514 9740 10166 False
[vector] 11829 12690 12082 13901 10666 11484 False
[vector] 10184 12669 11095 14023 11566 10090 False
[vector] 10864 12388 11018 12812 11223 12258 False
[vector] 12726 12989 9953 15064 10535 11723 False
[vector] 12336 12953 10821 13674 9603 12352 False
[vector] 9971 11499 11214 13628 11705 10952 False
[vector] 12289 13340 10021 14686 9607 12808 False
[vector] 13245 12935 10443 15281 9711 11476 False
[vector] 11290 12714 10487 15074 11028 10874 False
[vector] 12865 11689 10531 13847 11255 9774 False
[vector] 13433 12677 10757 13919 9676 10957 False
[vector] 10589 11998 10327 13498 11836 10426 False
[vector] 11099 12340 11497 12952 11675 11050 False
[vector] 14008 11879 11258 13365 9319 9074 False
[vector] 10978 13691 11087 15037 10357 11054 False
[vector] 13042 13920 10362 13973 9050 11313 False
[vector] 11989 13253 11612 15141 10680 11333 False
[vector] 11430 13762 12642 12967 10070 11412 False
[vector] 11777 12700 10973 14639 10713 12117 False
[vector] 11503 11868 12642 13111 10478 10194 False
[vector] 11196 11327 8877 14534 10310 12787 False
[vector] 13623 13070 10547 15003 9836 10465 False
[vector] 11129 11089 11088 13207 12133 9984 False
[vector] 10988 12601 12716 12316 10469 11405 False
[vector] 11710 13031 11200 15227 9886 11541 False
[vector] 12629 12537 10452 14291 10704 11823 False
[vector] 11899 12459 10290 14898 11334 10804 False
[vector] 11744 13715 9778 13021 8807 12871 False
[vector] 12937 11922 10271 14595 9992 11595 False
[vector] 10812 12358 12977 12439 9794 10801 False
[vector] 11315 12418 10154 15215 11292 10597 False
[vector] 12462 13444 12070 14164 9805 10568 False
[vector] 10364 11976 11212 12780 11126 12499 False
[vector] 11133 14183 11195 14256 9622 10627 False
[vector] 10574 11571 10946 13128 11672 11827 False
[vector] 11600 12082 11801 13176 11112 11665 False
[vector] 11217 12080 9355 14314 10034 12870 False
[vector] 13711 13148 10534 14470 8739 10987 False
[vector] 12585 12999 10349 13860 9796 12147 False
[vector] 9973 12359 11828 13289 11730 10142 False
[vector] 12944 12869 12126 14079 9002 9614 False
[vector] 12983 11870 9753 14824 10623 11178 False
[vector] 11907 13119 12175 14338 9232 11031 False
[vector] 12018 11535 8997 14132 9571 12910 False
[vector] 10955 12158 11795 13806 11457 10549 False
[vector] 11428 10583 10607 12118 12130 10172 False
[vector] 12122 11959 12379 13764 10403 10321 False
[vector] 12385 14153 11648 14337 9531 10659 False
[vector] 11508 11571 10184 13940 11775 10727 False
[vector] 12410 12275 10483 13892 10466 12180 False
[vector] 10930 11917 13157 12466 9790 10464 False
[vector] 10796 11395 9566 14018 10792 13038 False
[vector] 14460 11845 10615 13665 8196 9320 False
[vector] 13464 12941 11554 15169 8635 10100 False
[vector] 13036 12591 11354 14099 9873 11277 False
[vector] 11108 11791 10975 13080 11832 10861 False
[vector] 12848 13218 10885 14665 10669 11353 False
[vector] 13976 12217 11057 13484 8233 8944 False
[vector] 9536 10977 12052 11887 11744 10016 False
[vector] 11527 12698 12379 13337 10993 10784 False
[vector] 10000 11095 10423 12960 11371 12431 False
[vector] 11400 12956 12335 13153 10536 11099 False
